 (-2.000000000000000000e+00+0.000000000000000000e+00j), (-3.872030202341710492e+01-3.405056733954029556e-18j), (-3.868299430896047397e+01+1.020621258514754950e-16j), (-3.807666098570484792e+01-4.331779274653378943e-16j)
 (-1.800000000000000044e+00+0.000000000000000000e+00j), (-3.634634126652332498e+01+1.753351087134920088e-17j), (-3.627655137046761524e+01-7.506111548510168854e-16j), (-3.577304257599463710e+01+1.159532911240899107e-15j)
 (-1.600000000000000089e+00+0.000000000000000000e+00j), (-3.408667067687604657e+01+2.934635439941850822e-16j), (-3.397168145139513484e+01-2.596195270177381612e-15j), (-3.354925800691474080e+01+1.128246734000606258e-15j)
 (-1.399999999999999911e+00+0.000000000000000000e+00j), (-3.194369836110205085e+01+9.093715086683911046e-16j), (-3.177874586270537094e+01-4.585463291416248655e-16j), (-3.141972533689498093e+01-6.043885220930032056e-16j)
 (-1.199999999999999956e+00+0.000000000000000000e+00j), (-2.991407943980562933e+01-3.287672647314454345e-17j), (-2.970588056132253030e+01-2.684782059071777190e-16j), (-2.938710721152511951e+01+4.710991847138709318e-16j)
 (-1.000000000000000000e+00+0.000000000000000000e+00j), (-2.799403666655847189e+01-7.838533978731218272e-17j), (-2.775794898255759335e+01-1.305909737810264912e-15j), (-2.746842339744938144e+01-1.318459721960521872e-16j)
 (-8.000000000000000444e-01+0.000000000000000000e+00j), (-2.618111374720660223e+01-1.608531435100433695e-16j), (-2.593547213715268640e+01-1.205904832354310456e-15j), (-2.566901941767259387e+01-1.387523592059880160e-15j)
 (-5.999999999999999778e-01+0.000000000000000000e+00j), (-2.447455946899131618e+01+4.144742514289637773e-16j), (-2.423148661524312075e+01+7.749678551586450953e-17j), (-2.398344833200744475e+01+1.232312110742160454e-15j)
 (-4.000000000000000222e-01+0.000000000000000000e+00j), (-2.287574901287941032e+01-1.272926976804675230e-15j), (-2.264521165926315405e+01-7.423081511205244213e-17j), (-2.241516443997104346e+01+4.161420989092358240e-16j)
 (-2.000000000000000111e-01+0.000000000000000000e+00j), (-2.138782505098381748e+01+2.200675164552110198e-16j), (-2.117474726181989553e+01+8.253088049319270353e-17j), (-2.096458819548617214e+01+2.780859458417111237e-16j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-2.001616197106699246e+01-4.953078257839787962e-17j), (-1.982451062071929471e+01+3.857357635864612517e-16j), (-1.963333130918898206e+01+1.482993969449260840e-17j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (-1.876902934285111968e+01-2.653381543008160386e-17j), (-1.860176173770708630e+01-3.554853737940626430e-17j), (-1.843760766867655221e+01-7.900832817885178814e-16j)
 (4.000000000000000222e-01+0.000000000000000000e+00j), (-1.765906439237449987e+01+2.230441024958137345e-17j), (-1.751861317735529511e+01-6.381258380624131933e-16j), (-1.737835403611033769e+01-1.622444130298451756e-16j)
 (5.000000000000000000e-01+0.000000000000000000e+00j), (-1.716138714884537109e+01-2.549222554621941561e-17j), (-1.703543574602385391e+01-2.488345797184244876e-16j), (-1.691207172425243854e+01+1.243472053958776273e-15j)
 (5.999999999999999778e-01+0.000000000000000000e+00j), (-1.670663120384494960e+01-9.468452834646159637e-17j), (-1.659596472005488721e+01+2.427707244444478493e-15j), (-1.648759850614773015e+01-1.050828597907652170e-15j)
 (8.000000000000000444e-01+0.000000000000000000e+00j), (-1.594943062813668710e+01+3.276218115041343569e-16j), (-1.587587838473769608e+01+6.234549919924096122e-16j), (-1.579818452179129196e+01-1.237445684481053779e-16j)
 (1.000000000000000000e+00+0.000000000000000000e+00j), (-1.549879152824110307e+01+1.184758070135385393e-16j), (-1.549073573813428695e+01+4.473800387292639798e-16j), (-1.548045156936785460e+01-3.520352573292413571e-16j)
 (1.100000000000000089e+00+0.000000000000000000e+00j), (-1.633212621292445021e+01-3.712715781669505066e-15j), (-1.659173622082420252e+01+2.976029438153128084e-16j), (-1.640306729266655594e+01-9.625029506532671760e-16j)
 (1.300000000000000044e+00+0.000000000000000000e+00j), (-1.766270271229700839e+01-7.274033034938698245e-16j), (-1.847365870946380895e+01-2.328773156073046811e-17j), (-1.848869408804693393e+01-4.506188929318915005e-16j)
 (1.399999999999999911e+00+0.000000000000000000e+00j), (-1.877321836653888809e+01+4.657507243782139108e-16j), (-1.876269987439016518e+01+3.199096831158200884e-16j), (-1.974041183122716703e+01+3.662823285996026652e-16j)
 (1.600000000000000089e+00+0.000000000000000000e+00j), (-2.230200190239916935e+01+3.552706902536922895e-15j), (-2.105747987662497067e+01+5.417118197544803537e-17j), (-2.230200187677336388e+01-1.743080230242524117e-15j)
 (1.800000000000000044e+00+0.000000000000000000e+00j), (-2.341003504036464378e+01+2.298208554789814510e-16j), (-2.490667425480828712e+01-1.756491867113996485e-15j), (-2.490667590644175888e+01+3.845626122756716284e-15j)
 (2.000000000000000000e+00+0.000000000000000000e+00j), (-2.580394238499504667e+01-2.332962931018871558e-16j), (-2.753589811642077478e+01+6.094957287489132689e-16j), (-2.580420133291008966e+01+3.053113318404189431e-15j)
