-2.000000000000000000e+00,-1.902181070226193782e+01,-1.883291400778217550e+01,-1.788938476926274745e+01
-1.800000000000000044e+00,-1.788868288752503588e+01,-1.764664575724390971e+01,-1.681036301367934271e+01
-1.600000000000000089e+00,-1.680157212817159262e+01,-1.650234548417634528e+01,-1.576047058443272064e+01
-1.399999999999999911e+00,-1.576149865279459128e+01,-1.540627545863763714e+01,-1.474478651329749468e+01
-1.199999999999999956e+00,-1.476869219437065794e+01,-1.436499900082529102e+01,-1.376958511205838853e+01
-1.000000000000000000e+00,-1.382335028699546875e+01,-1.338492085784410790e+01,-1.284183574213455259e+01
-8.000000000000000444e-01,-1.292576197707476915e+01,-1.247010169827145809e+01,-1.196851706842300089e+01
-5.999999999999999778e-01,-1.207668744367843772e+01,-1.162221819678831913e+01,-1.115541676604803989e+01
-4.000000000000000222e-01,-1.127746203590088214e+01,-1.084023973726388235e+01,-1.040619245067833099e+01
-2.000000000000000111e-01,-1.053021648096618357e+01,-1.012263311824626655e+01,-9.722626502640871138e+00
0.000000000000000000e+00,-9.837951447159282381e+00,-9.468734813142328122e+00,-9.106088753157717264e+00
2.000000000000000111e-01,-9.205052842976249039e+00,-8.880759599617389810e+00,-8.562936170970687044e+00
4.000000000000000222e-01,-8.637882196188893857e+00,-8.364226980664906108e+00,-8.095490835969293641e+00
5.000000000000000000e-01,-8.381879884239037182e+00,-8.135897215958394213e+00,-7.894227889304634260e+00
5.999999999999999778e-01,-8.146569384302098982e+00,-7.930296672892369614e+00,-7.717817842095333170e+00
8.000000000000000444e-01,-7.749502441818000520e+00,-7.602173101588212134e+00,-7.457539998313329477e+00
1.000000000000000000e+00,-7.500000000000017764e+00,-7.461570560803144403e+00,-7.420856072570092721e+00
1.100000000000000089e+00,-7.793284661170164718e+00,-7.792859902495854030e+00,-7.616202103782486965e+00
1.300000000000000044e+00,-8.919356037519861502e+00,-8.919355970269482015e+00,-8.396569698840210094e+00
1.399999999999999911e+00,-9.520207806141486984e+00,-9.520207803652146694e+00,-8.839303084213586459e+00
1.600000000000000089e+00,-1.075100066550389677e+01,-1.075100066542722210e+01,-9.777255168931196394e+00
1.800000000000000044e+00,-1.200333707604807465e+01,-1.200333707604667133e+01,-1.050776111676417912e+01
2.000000000000000000e+00,-1.326794919730845734e+01,-1.326794919437564779e+01,-1.176798794148269067e+01
